family,mean_conv,median_conv,n
quantifiers,0.04711000526317369,0.0490796427920539,16
negations,0.043428389639876656,0.026142050040355053,16
impersonal_pronouns,0.01264066714837073,-0.0049019607843137,17
prepositions,0.0025657249207171415,0.0,17
auxiliary_verbs,0.0016120546067955354,0.0,17
personal_pronouns,0.0010406262821673182,0.0,17
articles,0.0008137464614053182,-0.0178571428571428,16
conjunctions,-0.010489686891834956,-0.01132172366458305,18
adverbs,-0.02983831339027129,-0.0210022107590273,17
