family,F,M
impersonal_pronouns,0.050001802678355065,0.03989111257361036
quantifiers,0.034296543277238745,0.03584768290751609
articles,0.028413366573499504,0.030860685602742424
auxiliary_verbs,0.019803773919165994,0.01722072883966927
personal_pronouns,0.010226913313119047,0.019287526643906996
conjunctions,0.006793750110533544,0.018262186078116374
prepositions,0.018309581235815012,0.0030730660121406753
adverbs,0.006582809681381959,0.013849772638631462
negations,0.014813549817924699,-0.00339380521926095
